timestamp,backend,qubit_id,T1_us,T2_us,sx_error,x_error,cz_error,readout_error,t_sx_ns,t_x_ns,t_cz_ns,F_bell,F_gate,F_coherence,drifted
2025-05-10,ibm_fez,0,60.5164,54.7815,0.00080813,0.00080813,0.016614,0.00927734,24.0,24.0,84.0,0.9608284375171002,0.9777846545913218,0.9882971192726152,0
2025-05-11,ibm_fez,0,61.8946,56.8438,0.00093696,0.00093696,0.01258113,0.01220703,24.0,24.0,84.0,0.9590543976630579,0.9740807568058892,0.985144858909438,0
2025-05-12,ibm_fez,0,60.1913,56.4825,0.00104447,0.00104447,0.01258113,0.01220703,24.0,24.0,84.0,0.9588921898684388,0.9731360442853089,0.9849193894273787,0
2025-05-13,ibm_fez,0,63.6401,57.683,0.00086282,0.00086282,0.005771,0.00854492,24.0,24.0,84.0,0.9729880012540009,0.9784039284773693,0.9889604922802917,0
2025-05-14,ibm_fez,0,59.3005,52.394,0.00097971,0.00097971,0.00718851,0.01049805,24.0,24.0,84.0,0.967360272376556,0.9750199432701391,0.9867127280696721,0
2025-05-15,ibm_fez,0,70.1543,61.4624,0.00097971,0.00097971,0.00718851,0.01049805,24.0,24.0,84.0,0.9679272164521022,0.97603605604961,0.9868411043058907,0
2025-05-16,ibm_fez,0,45.6414,42.3941,0.00085442,0.00085442,0.01142934,0.01000977,24.0,24.0,84.0,0.9633060118826564,0.9746916391477611,0.987221217209245,1
2025-05-17,ibm_fez,0,60.9272,51.2982,0.00089497,0.00089497,0.00592181,0.01147461,24.0,24.0,84.0,0.9667700287016282,0.9747268116895461,0.9859071601676932,0
2025-05-18,ibm_fez,0,60.9272,51.2982,0.00108443,0.00108443,0.00627475,0.01147461,24.0,24.0,84.0,0.9662435210256856,0.9732490954110588,0.9855332810368852,0
2025-05-19,ibm_fez,0,60.9272,51.2982,0.00108443,0.00108443,0.00640637,0.00756836,24.0,24.0,84.0,0.973766017784942,0.977094979712472,0.9894277074400859,0
2025-05-20,ibm_fez,0,53.3109,43.4203,0.00100281,0.00100281,0.01201119,0.01074219,24.0,24.0,84.0,0.9615574204493674,0.9735070436620245,0.9862855582667449,1
2025-05-21,ibm_fez,0,52.7015,46.506,0.00106559,0.00106559,0.00599157,0.00927734,24.0,24.0,84.0,0.9703595624343775,0.9747038796284256,0.987652914148345,0
2025-05-22,ibm_fez,0,50.7973,51.8912,0.00121185,0.00121185,0.00592607,0.00683594,24.0,24.0,84.0,0.9752294689974227,0.9762467870729569,0.989832920792378,0
2025-05-23,ibm_fez,0,55.2557,44.5598,0.00102567,0.00102567,0.00557114,0.00708008,24.0,24.0,84.0,0.9751132145979665,0.9771663212994582,0.9899210084359268,0
2025-05-24,ibm_fez,0,64.2879,56.6199,0.00085725,0.00085725,0.00578465,0.00756836,24.0,24.0,84.0,0.9748801352740789,0.9793798775890469,0.9899416640630836,0
2025-05-25,ibm_fez,0,62.9754,56.2891,0.00092459,0.00092459,0.00529917,0.00830078,24.0,24.0,84.0,0.9738064162145629,0.9780491674300887,0.9890675937030441,0
2025-05-26,ibm_fez,0,62.9754,56.2891,0.00092459,0.00092459,0.00529917,0.00830078,24.0,24.0,84.0,0.9738064162145629,0.9780491674300887,0.9890675937030441,0
2025-05-27,ibm_fez,0,66.2614,52.0174,0.00106201,0.00106201,0.00781132,0.00927734,24.0,24.0,84.0,0.9692313113736101,0.9758855884317513,0.9878059198135837,1
2025-05-28,ibm_fez,0,65.7248,51.9991,0.00105073,0.00105073,0.00566664,0.0090332,24.0,24.0,84.0,0.9718024785451433,0.9761898927180773,0.9880685755126658,0
2025-05-29,ibm_fez,0,66.0647,54.1222,0.00103145,0.00103145,0.00567653,0.00634766,24.0,24.0,84.0,0.9771738358962563,0.9791430583744046,0.9908042890790825,0
2025-05-30,ibm_fez,0,60.444,54.136,0.00094468,0.00094468,0.00567653,0.00634766,24.0,24.0,84.0,0.9771106614282815,0.9795597712526026,0.9909430816490038,0
2025-05-31,ibm_fez,0,60.444,54.136,0.00094468,0.00094468,0.00583308,0.01049805,24.0,24.0,84.0,0.9688125571187953,0.9754682445532248,0.9868040079598649,0
2025-06-01,ibm_fez,0,60.444,54.136,0.00112919,0.00112919,0.00588774,0.00512695,24.0,24.0,84.0,0.9791239865426173,0.9793150509433955,0.9917940238898708,0
2025-06-02,ibm_fez,0,60.444,52.8495,0.00100833,0.00100833,0.00539786,0.01098633,24.0,24.0,84.0,0.9681716459887982,0.9744059392562459,0.9861807526809477,0
2025-06-03,ibm_fez,0,62.9153,47.2627,0.00126492,0.00126492,0.01528827,0.01000977,24.0,24.0,84.0,0.9600267175992381,0.9730691872716742,0.9866099394105976,1
2025-06-04,ibm_fez,0,57.958,51.9268,0.00104396,0.00104396,0.00600419,0.00585938,24.0,24.0,84.0,0.9774938397648624,0.9789811290987311,0.991197449077531,0
2025-06-05,ibm_fez,0,57.958,50.4087,0.001146,0.001146,0.00600419,0.00537109,24.0,24.0,84.0,0.9782930783187578,0.9785528978335888,0.991467921046173,0
2025-06-06,ibm_fez,0,65.8534,55.902,0.00088465,0.00088465,0.00677151,0.00683594,24.0,24.0,84.0,0.9753388156148729,0.9799145614746111,0.9906213081422414,0
2025-06-07,ibm_fez,0,66.2425,58.5991,0.00117297,0.00117297,0.00724313,0.00732422,24.0,24.0,84.0,0.9737322603419288,0.9773451796086772,0.9895845596857586,0
2025-06-08,ibm_fez,0,64.5954,59.2021,0.0015298,0.0015298,0.01941859,0.00878906,24.0,24.0,84.0,0.9585892490704655,0.9730778804881155,0.9874133953394598,1
2025-06-09,ibm_fez,0,66.3038,56.0659,0.00093327,0.00093327,0.00877739,0.00732422,24.0,24.0,84.0,0.9723812080664302,0.9790807839641287,0.9900416053465109,0
2025-06-10,ibm_fez,0,66.3038,56.0659,0.00093327,0.00093327,0.00877739,0.00732422,24.0,24.0,84.0,0.9723812080664302,0.9790807839641287,0.9900416053465109,0
2025-06-11,ibm_fez,0,67.4124,50.5763,0.00125907,0.00125907,0.00716974,0.01171875,24.0,24.0,84.0,0.9648633367996307,0.9718913629378662,0.9849761162320747,0
2025-06-12,ibm_fez,0,67.4124,50.5763,0.0010685,0.0010685,0.00716974,0.01318359,24.0,24.0,84.0,0.9621887575111725,0.9719331815319097,0.9838915408632526,0
2025-06-13,ibm_fez,0,67.4124,50.5763,0.0010685,0.0010685,0.00716974,0.01318359,24.0,24.0,84.0,0.9621887575111725,0.9719331815319097,0.9838915408632526,0
2025-06-14,ibm_fez,0,67.4124,50.5763,0.00167206,0.00167206,0.00716974,0.00952148,24.0,24.0,84.0,0.9687577576842774,0.9708346050055465,0.9863497993255652,0
2025-06-15,ibm_fez,0,62.8578,48.4973,0.00120261,0.00120261,0.00606281,0.02270508,24.0,24.0,84.0,0.9444398218007529,0.9611671265074407,0.9740917506918095,0
2025-06-16,ibm_fez,0,58.0833,57.4674,0.00139507,0.00139507,0.0070515,0.02124023,24.0,24.0,68.0,0.9468681143915378,0.9614775879470333,0.9752205579872639,0
2025-06-17,ibm_fez,0,47.2449,43.1194,0.00109827,0.00109827,0.00528346,0.00854492,24.0,24.0,68.0,0.9727379787665535,0.9744429463846668,0.9882264541362196,1
2025-06-18,ibm_fez,0,47.2449,43.1194,0.00109827,0.00109827,0.00528346,0.00854492,24.0,24.0,68.0,0.9727379787665535,0.9744429463846668,0.9882264541362196,1
2025-06-19,ibm_fez,0,61.5601,53.4197,0.00097348,0.00097348,0.00505601,0.00976562,24.0,24.0,68.0,0.9715265249955364,0.975974975743273,0.9874787435301634,0
2025-06-20,ibm_fez,0,44.7889,38.3498,0.00106307,0.00106307,0.00610569,0.01074219,24.0,24.0,68.0,0.9673047347339296,0.9718024761778794,0.9860102141618098,1
2025-06-21,ibm_fez,0,44.7889,48.2548,0.00100102,0.00100102,0.0105283,0.01245117,24.0,24.0,68.0,0.9602084015698044,0.9716038091543524,0.9845554581744653,1
2025-06-22,ibm_fez,0,62.3693,56.7254,0.00100102,0.00100102,0.00705311,0.01123047,24.0,24.0,68.0,0.9667990903992413,0.974559852273503,0.9859943842922415,0
2025-06-23,ibm_fez,0,63.017,56.957,0.00103546,0.00103546,0.00630073,0.00976562,24.0,24.0,68.0,0.9703882112612234,0.9757788083640969,0.9873926394533266,0
2025-06-24,ibm_fez,0,57.9958,44.7038,0.00124043,0.00124043,0.00553772,0.01171875,24.0,24.0,68.0,0.9665574567314912,0.9711026728726896,0.9848946538179445,0
2025-06-25,ibm_fez,0,61.0488,54.2349,0.00131327,0.00131327,0.00861819,0.01269531,24.0,24.0,68.0,0.962014112598576,0.9704699603133439,0.9838910115461588,1
2025-06-26,ibm_fez,0,65.5562,58.8944,0.00131327,0.00131327,0.00583647,0.01147461,24.0,24.0,68.0,0.9673304658937931,0.9721522284909783,0.9851685601407792,0
2025-06-27,ibm_fez,0,60.5677,35.2,0.00112582,0.00112582,0.00481744,0.01074219,24.0,24.0,68.0,0.9688080853665356,0.9719640221272323,0.9859686695651948,0
2025-06-28,ibm_fez,0,67.1794,54.6532,0.0010747,0.0010747,0.00560706,0.00854492,24.0,24.0,68.0,0.9734447598039885,0.9767203122927154,0.9885379350054787,0
2025-06-29,ibm_fez,0,62.5902,57.6628,0.0010747,0.0010747,0.01843572,0.0078125,24.0,24.0,68.0,0.9622944731459071,0.9774162421195988,0.9892649631981025,1
2025-06-30,ibm_fez,0,65.1891,55.5376,0.00073265,0.00073265,0.00657742,0.00854492,24.0,24.0,68.0,0.9728132439318826,0.9793684240819043,0.9892111681497726,0
2025-07-01,ibm_fez,0,63.2079,56.095,0.00119319,0.00119319,0.0061831,0.01074219,24.0,24.0,68.0,0.9684171021757817,0.9735443643909681,0.9861021516749231,0
2025-07-02,ibm_fez,0,63.2079,53.8599,0.00117803,0.00117803,0.01377978,0.01269531,24.0,24.0,68.0,0.9571729866087193,0.9716022377906337,0.9841676777439337,1
2025-07-03,ibm_fez,0,62.4657,58.839,0.0010878,0.0010878,0.00568871,0.00952148,24.0,24.0,68.0,0.9714514946988966,0.9756893185521225,0.9875425711323378,0
2025-07-04,ibm_fez,0,59.4802,49.4013,0.0010878,0.0010878,0.00590248,0.00952148,24.0,24.0,68.0,0.9708807875118072,0.974930845588228,0.9874466582608882,0
2025-07-05,ibm_fez,0,65.2905,56.3127,0.00103407,0.00103407,0.00590248,0.00952148,24.0,24.0,68.0,0.9712886410147078,0.9760961573354213,0.9876471569328018,0
2025-07-06,ibm_fez,0,46.9791,44.0229,0.00103407,0.00103407,0.00532686,0.01123047,24.0,24.0,68.0,0.9675270864312273,0.9723697571508719,0.9856847550024529,1
2025-07-07,ibm_fez,0,46.9791,44.0229,0.00111221,0.00111221,0.01992714,0.00854492,24.0,24.0,68.0,0.9584358890732286,0.9744008018711461,0.9882073115478452,1
2025-07-08,ibm_fez,0,63.3196,53.7085,0.00105732,0.00105732,0.01970979,0.01196289,24.0,24.0,68.0,0.9529427625784951,0.9732589021808286,0.9851352623235894,1
2025-07-09,ibm_fez,0,61.0348,52.1821,0.00119168,0.00119168,0.01885967,0.00976562,24.0,24.0,68.0,0.9577870625513374,0.974161760760984,0.9870336175196137,1
2025-07-10,ibm_fez,0,65.6044,54.0225,0.00093822,0.00093822,0.02283621,0.01147461,24.0,24.0,68.0,0.9510136176289489,0.9747922162724275,0.9858727076469225,1
2025-07-11,ibm_fez,0,46.8098,40.2189,0.00108058,0.00108058,0.0174684,0.01147461,24.0,24.0,68.0,0.9550049818137397,0.9713525032015813,0.9852970478043231,1
2025-07-12,ibm_fez,0,46.8098,61.2983,0.00100521,0.00100521,0.01217533,0.00952148,24.0,24.0,68.0,0.9647789917744642,0.9754593871029844,0.9875952190199415,0
2025-07-13,ibm_fez,0,58.5179,49.88,0.00132484,0.00132484,0.00625613,0.00878906,24.0,24.0,68.0,0.9717332772443737,0.9737857739684312,0.9877059600173016,0
2025-07-14,ibm_fez,0,59.5098,49.1606,0.00132396,0.00132396,0.0080273,0.01269531,24.0,24.0,68.0,0.9623711626634316,0.9699534408786913,0.9838150549921261,0
2025-07-15,ibm_fez,0,60.0718,51.9162,0.00140593,0.00140593,0.00706643,0.01196289,24.0,24.0,68.0,0.9647637132859611,0.9702661942971241,0.9844124692376796,0
2025-07-16,ibm_fez,0,60.0718,51.9162,0.00140593,0.00140593,0.00706643,0.01196289,24.0,24.0,68.0,0.9647637132859611,0.9702661942971241,0.9844124692376796,0
2025-07-17,ibm_fez,0,62.5152,49.9842,0.00127668,0.00127668,0.02851373,0.01318359,24.0,24.0,68.0,0.9417076599463287,0.9700538466141307,0.983448564131281,1
2025-07-18,ibm_fez,0,60.1231,46.8714,0.00131537,0.00131537,0.01387624,0.01635742,24.0,24.0,68.0,0.9495491163571812,0.9662696632763451,0.9801634294112687,1
2025-07-19,ibm_fez,0,62.848,54.4336,0.00117022,0.00117022,0.00733293,0.01098633,24.0,24.0,68.0,0.9667850573900452,0.9733645603558103,0.985889129636633,0
2025-07-20,ibm_fez,0,64.7955,58.9497,0.00127294,0.00127294,0.04027124,0.01196289,24.0,24.0,68.0,0.932926486679631,0.971955545168746,0.9847576156844358,1
2025-07-21,ibm_fez,0,64.7955,59.0573,0.00136961,0.00136961,0.00630385,0.01171875,24.0,24.0,68.0,0.9663318978388112,0.9714489156046088,0.9848110016861163,0
2025-07-22,ibm_fez,0,64.5797,57.6238,0.00134329,0.00134329,0.00595264,0.01123047,24.0,24.0,68.0,0.9676122935006461,0.9720455833821547,0.9853383327723825,0
2025-07-23,ibm_fez,0,64.5797,57.6238,0.00134329,0.00134329,0.00595264,0.01123047,24.0,24.0,68.0,0.9676122935006461,0.9720455833821547,0.9853383327723825,0
2025-07-24,ibm_fez,0,61.0486,56.4597,0.00106341,0.00106341,0.0069612,0.00927734,24.0,24.0,68.0,0.9706131633571593,0.9759166067951159,0.9878084556529629,0
2025-07-25,ibm_fez,0,55.9888,51.134,0.00112879,0.00112879,0.00626683,0.01196289,24.0,24.0,68.0,0.965674557002738,0.9721408873220495,0.9849233231946625,0
2025-07-26,ibm_fez,0,56.6199,50.774,0.0011552,0.0011552,0.00606422,0.01269531,24.0,24.0,68.0,0.964419860439645,0.9712260632004769,0.9841425940692202,0
2025-07-27,ibm_fez,0,47.4256,42.5394,0.00122459,0.00122459,0.00604956,0.01147461,24.0,24.0,68.0,0.9661098283505506,0.9705371635316904,0.9850515559508094,1
2025-07-28,ibm_fez,0,47.4256,46.0175,0.00111135,0.00111135,0.0077438,0.01098633,24.0,24.0,68.0,0.9656833652588661,0.9722292566071721,0.9858036028508794,1
2025-07-29,ibm_fez,0,60.7523,53.1628,0.00096762,0.00096762,0.00990245,0.00976562,24.0,24.0,68.0,0.966772566679975,0.9759633484710993,0.9874830713588859,1
2025-07-30,ibm_fez,0,59.0868,55.6822,0.00096762,0.00096762,0.00990245,0.00976562,24.0,24.0,68.0,0.9668069983378759,0.9760358903720948,0.9874922381051368,1
2025-07-31,ibm_fez,0,59.0868,55.6822,0.00135564,0.00135564,0.02970185,0.01245117,24.0,24.0,68.0,0.9419751555863027,0.9703684741396718,0.9840492780713053,1
2025-08-01,ibm_fez,0,59.0868,31.5421,0.00135478,0.00135478,0.02261788,0.01318359,24.0,24.0,68.0,0.9462489496636712,0.9670999647828157,0.9829971570661288,1
2025-08-02,ibm_fez,0,55.9425,50.8044,0.00108072,0.00108072,0.00695141,0.0090332,24.0,24.0,68.0,0.9707746732807656,0.9753723557081048,0.9879355054857596,0
2025-08-03,ibm_fez,0,58.1459,45.7348,0.00108615,0.00108615,0.00530889,0.01074219,24.0,24.0,68.0,0.9688899886421896,0.9733667110773108,0.9861854446682851,0
2025-08-04,ibm_fez,0,58.1459,45.7348,0.00108615,0.00108615,0.00530889,0.01074219,24.0,24.0,68.0,0.9688899886421896,0.9733667110773108,0.9861854446682851,0
2025-08-05,ibm_fez,0,58.1459,53.3554,0.00115621,0.00115621,0.01877195,0.00854492,24.0,24.0,68.0,0.9602351792598091,0.9755662394369657,0.9883112586951593,1
2025-08-06,ibm_fez,0,58.1459,53.3554,0.00115621,0.00115621,0.01877195,0.00854492,24.0,24.0,68.0,0.9602351792598091,0.9755662394369657,0.9883112586951593,1
2025-08-07,ibm_fez,0,49.1004,47.4154,0.00095544,0.00095544,0.01056272,0.0078125,24.0,24.0,68.0,0.9694027072736506,0.9768227914667426,0.9893081337253342,0
2025-08-08,ibm_fez,0,60.6103,56.9941,0.00097524,0.00097524,0.00618958,0.01269531,24.0,24.0,68.0,0.9647659028364358,0.9732455555992953,0.9845754455433255,0
2025-08-09,ibm_fez,0,57.6734,47.1855,0.00124045,0.00124045,0.00681388,0.01318359,24.0,24.0,68.0,0.9625532483799132,0.9698642530334657,0.983460264052424,0
2025-08-10,ibm_fez,0,53.4761,51.8621,0.00132618,0.00132618,0.00573067,0.0078125,24.0,24.0,68.0,0.9740867650011293,0.9745765859552503,0.9886563829588997,0
2025-08-11,ibm_fez,0,54.1567,51.6239,0.0009481,0.0009481,0.00684383,0.00927734,24.0,24.0,68.0,0.9705056199184703,0.9761163235679085,0.9879478271706427,0
2025-08-12,ibm_fez,0,54.8488,49.8938,0.00112045,0.00112045,0.00612392,0.00878906,24.0,24.0,68.0,0.9719597310035155,0.9751682654931348,0.9880833383027955,0
2025-08-13,ibm_fez,0,48.3209,51.3153,0.00106182,0.00106182,0.00586739,0.0090332,24.0,24.0,68.0,0.9716182252956188,0.9750287416099904,0.9879107431701486,0
2025-08-14,ibm_fez,0,51.2538,43.3246,0.00106182,0.00106182,0.00558642,0.01086426,24.0,24.0,68.0,0.968089851376415,0.9727769075689165,0.9860283536170321,0
2025-08-15,ibm_fez,0,51.2538,50.2674,0.00106182,0.00106182,0.00503136,0.01208496,24.0,24.0,68.0,0.9665243384587936,0.9721712698377464,0.9848867662940128,0
2025-08-16,ibm_fez,0,51.2538,50.2674,0.00106182,0.00106182,0.00503136,0.01208496,24.0,24.0,68.0,0.9665243384587936,0.9721712698377464,0.9848867662940128,0
2025-08-17,ibm_fez,0,51.2538,50.2674,0.00106182,0.00106182,0.00503136,0.01208496,24.0,24.0,68.0,0.9665243384587936,0.9721712698377464,0.9848867662940128,0
2025-08-18,ibm_fez,0,51.2538,50.2674,0.00106182,0.00106182,0.00544262,0.01037598,24.0,24.0,68.0,0.9694702976278605,0.9738530149164804,0.9865905077269413,0
2025-08-19,ibm_fez,0,62.1514,62.5903,0.00106182,0.00106182,0.01148498,0.01037598,24.0,24.0,68.0,0.9642310544920276,0.9752259831247384,0.9867641172833735,1
2025-08-20,ibm_fez,0,63.9071,53.2464,0.00106182,0.00106182,0.00908425,0.00939941,24.0,24.0,68.0,0.9682709924690831,0.9757458023830652,0.9876819263639628,1
2025-08-21,ibm_fez,0,63.9071,53.2464,0.00106182,0.00106182,0.00908425,0.00939941,24.0,24.0,68.0,0.9682709924690831,0.9757458023830652,0.9876819263639628,1
2025-08-22,ibm_fez,0,59.0596,46.7838,0.00106182,0.00106182,0.00539969,0.01025391,24.0,24.0,68.0,0.9698492487136428,0.974178376005055,0.9867381670163727,0
2025-08-23,ibm_fez,0,61.0172,51.4191,0.00106182,0.00106182,0.02496653,0.00952148,24.0,24.0,68.0,0.9523934396025527,0.9753617541673623,0.9875268607403743,1
2025-08-24,ibm_fez,0,58.9006,49.577,0.00106182,0.00106182,0.02054694,0.00878906,24.0,24.0,68.0,0.9580102274510226,0.9758372316511918,0.9882260182297107,1
2025-08-25,ibm_fez,0,60.8311,50.6897,0.00106182,0.00106182,0.01715505,0.01098633,24.0,24.0,68.0,0.9571569620114945,0.9738575579249531,0.9860585735125303,1
2025-08-26,ibm_fez,0,58.3411,46.3867,0.00106182,0.00106182,0.01715505,0.01171875,24.0,24.0,68.0,0.9555172535619129,0.9726634587312446,0.9852685294877324,1
2025-08-27,ibm_fez,0,62.5783,49.5453,1.0,1.0,0.01715505,0.01086426,24.0,24.0,68.0,0.0,0.0,0.0,0
2025-08-28,ibm_fez,0,61.7595,50.2721,0.00128526,0.00128526,0.02827134,0.01196289,24.0,24.0,68.0,0.9442592802838167,0.9711719278109967,0.9846462634626676,1
2025-08-29,ibm_fez,0,56.4867,47.0015,0.00125514,0.00125514,0.01783944,0.01184082,24.0,24.0,68.0,0.9544066339559035,0.9709863059188952,0.9847589380121966,0
2025-08-30,ibm_fez,0,57.9929,49.6571,0.00131304,0.00131304,0.02213965,0.01196289,24.0,24.0,68.0,0.9500777432661068,0.9707138889084309,0.9845608422264122,0
2025-08-31,ibm_fez,0,57.9929,49.6571,0.00131304,0.00131304,0.02213965,0.00964355,24.0,24.0,68.0,0.9545434452634232,0.9729925639989857,0.9868720219591343,0
2025-09-01,ibm_fez,0,57.9929,52.273,0.00116761,0.00116761,0.00709115,0.01123047,24.0,24.0,68.0,0.9663597408452667,0.9727539370285555,0.9856014815368411,0
2025-09-02,ibm_fez,0,66.076,57.9081,0.00121293,0.00121293,0.00539961,0.00891113,24.0,24.0,68.0,0.9728638737445312,0.9754252547318748,0.9879178134220779,0
2025-09-03,ibm_fez,0,58.9884,45.0944,0.00111987,0.00111987,0.00651677,0.01086426,24.0,24.0,68.0,0.9674361977418126,0.9729716836477379,0.9859956485169097,0
2025-09-04,ibm_fez,0,53.4608,47.2612,0.00115429,0.00115429,0.00578349,0.01025391,24.0,24.0,68.0,0.9692463788752707,0.9731661578717623,0.9865186559660017,0
2025-09-05,ibm_fez,0,60.6619,49.1904,0.00104977,0.00104977,0.00533273,0.01098633,24.0,24.0,68.0,0.9686243031806202,0.973830533189801,0.986067061063604,0
2025-09-06,ibm_fez,0,54.4912,50.4535,0.0009238,0.0009238,0.00557964,0.00964355,24.0,24.0,68.0,0.9710163244632717,0.9758824358938711,0.9876227283422996,0
2025-09-07,ibm_fez,0,57.9637,53.6639,0.00114842,0.00114842,0.00678213,0.01147461,24.0,24.0,68.0,0.9662450614895454,0.9727542160427232,0.9854074972549185,0
2025-09-08,ibm_fez,0,53.4576,44.9789,0.00106348,0.00106348,0.0097548,0.01123047,24.0,24.0,68.0,0.9634630467342342,0.9727125424234676,0.9856990890789639,1
2025-09-09,ibm_fez,0,53.4576,54.6202,0.00106348,0.00106348,0.0097548,0.01208496,24.0,24.0,68.0,0.9621458409909872,0.9726044958372314,0.984939928604437,1
2025-09-10,ibm_fez,0,63.8846,52.8014,0.00118188,0.00118188,0.00559305,0.01171875,24.0,24.0,68.0,0.9670068354237951,0.9724950690516816,0.9851287064841177,0
2025-09-11,ibm_fez,0,61.7694,58.4624,0.00115275,0.00115275,0.00760247,0.01000977,24.0,24.0,68.0,0.9685371759198761,0.9746469059385907,0.986920512382126,0
2025-09-12,ibm_fez,0,55.659,39.2071,0.00133075,0.00133075,0.03159026,0.01367188,24.0,24.0,68.0,0.9371016950110798,0.9677650483549298,0.9826794946495516,1
2025-09-13,ibm_fez,0,64.9547,52.1916,0.00114148,0.00114148,0.02668249,0.0111084,24.0,24.0,68.0,0.9477094728878764,0.9734174313965226,0.9858177181615773,1
2025-09-14,ibm_fez,0,64.9547,45.0252,0.00118855,0.00118855,0.00600507,0.01477051,24.0,24.0,68.0,0.9603730635999027,0.9688796062905365,0.9820026129552144,0
2025-09-15,ibm_fez,0,63.6128,51.3873,0.00129126,0.00129126,0.00651862,0.01257324,24.0,24.0,68.0,0.9642790715950802,0.9706937087643256,0.9840475022797504,0
2025-09-16,ibm_fez,0,61.4952,54.826,0.00121907,0.00121907,0.00999181,0.01245117,24.0,24.0,68.0,0.9612751110450395,0.9715019259651071,0.9843274698466231,0
2025-09-17,ibm_fez,0,59.3659,52.8421,0.00130216,0.00130216,0.00583143,0.01171875,24.0,24.0,68.0,0.9665539456166431,0.971339074297667,0.9848636634101487,0
2025-09-18,ibm_fez,0,59.3659,55.524,0.00175644,0.00175644,0.00572615,0.01391602,24.0,24.0,68.0,0.9620058424263852,0.9658277489338969,0.9818017328255734,0
2025-09-19,ibm_fez,0,54.4775,47.4799,0.00137334,0.00137334,0.00586857,0.01464844,24.0,24.0,68.0,0.9604050563382498,0.9672297065472373,0.9817182424004514,0
2025-09-21,ibm_fez,0,47.205,38.3406,0.00098658,0.00098658,0.0066206,0.01025391,24.0,24.0,68.0,0.9679335327418122,0.9730902064129002,0.9866748533318427,1
2025-09-22,ibm_fez,0,58.9294,49.7966,0.00128576,0.00128576,0.0059015,0.00805664,24.0,24.0,68.0,0.973562927259828,0.974826483538621,0.9885151829021893,0
2025-09-23,ibm_fez,0,58.9294,49.7966,0.00128576,0.00128576,0.0059015,0.00952148,24.0,24.0,68.0,0.9706896565110111,0.9733869206727063,0.9870554054200128,0
2025-09-24,ibm_fez,0,58.9294,49.7966,0.00128576,0.00128576,0.0059015,0.00952148,24.0,24.0,68.0,0.9706896565110111,0.9733869206727063,0.9870554054200128,0
2025-09-25,ibm_fez,0,60.6234,53.6846,0.00123761,0.00123761,0.00619958,0.01196289,24.0,24.0,68.0,0.9658385657179566,0.9717219534931371,0.9847629160023051,0
2025-09-26,ibm_fez,0,60.6234,49.5274,0.00118265,0.00118265,0.00603969,0.01330566,24.0,24.0,68.0,0.963284554880305,0.9705372368302867,0.9834959564284805,0
2025-09-27,ibm_fez,0,60.6234,49.5274,0.00118265,0.00118265,0.00603969,0.01330566,24.0,24.0,68.0,0.963284554880305,0.9705372368302867,0.9834959564284805,0
2025-09-28,ibm_fez,0,60.6234,49.5274,0.00118265,0.00118265,0.00603969,0.01330566,24.0,24.0,68.0,0.963284554880305,0.9705372368302867,0.9834959564284805,0
2025-09-29,ibm_fez,0,59.9173,57.5719,0.00145285,0.00145285,0.00603969,0.01135254,24.0,24.0,68.0,0.967073957986072,0.9708453421108586,0.984971696403365,0
2025-09-30,ibm_fez,0,64.2595,48.7917,0.00104637,0.00104637,0.00723678,0.0123291,24.0,24.0,68.0,0.964217160370069,0.9726761808344745,0.9847528650847237,1
2025-10-01,ibm_fez,0,51.5926,45.7435,0.00114302,0.00114302,0.00732779,0.0135498,24.0,24.0,68.0,0.9611952348380484,0.9697561723047882,0.9832231832902069,0
2025-10-02,ibm_fez,0,59.6098,55.8501,0.00115721,0.00115721,0.0060946,0.01367188,24.0,24.0,68.0,0.9627185568550778,0.970748396669662,0.9832282831969147,0
2025-10-03,ibm_fez,0,50.0614,45.9414,0.00110533,0.00110533,0.00665738,0.01086426,24.0,24.0,68.0,0.9670807426610329,0.9725967087942421,0.985962553022699,0
2025-10-04,ibm_fez,0,59.709,47.1077,0.00132397,0.00132397,0.00619362,0.01086426,24.0,24.0,68.0,0.9676557170698917,0.9715973131384832,0.9856199879392953,0
2025-10-05,ibm_fez,0,64.4721,61.07,0.00090032,0.00090032,0.00520659,0.01086426,24.0,24.0,68.0,0.9695708064890062,0.9760402273888469,0.9866004727751002,0
2025-10-06,ibm_fez,0,55.7754,47.2924,0.00121399,0.00121399,0.00679849,0.00915527,24.0,24.0,68.0,0.970420182366439,0.9739284055143095,0.9875143697712393,0
2025-10-07,ibm_fez,0,61.0046,45.214,0.00099234,0.00099234,0.006108,0.00732422,24.0,24.0,68.0,0.9749542214893748,0.9775678171893913,0.9897918266408267,0
2025-10-08,ibm_fez,0,60.2371,49.4589,0.00129951,0.00129951,0.00653203,0.01135254,24.0,24.0,68.0,0.9664978697617955,0.9715235901122826,0.9852090087724193,0
2025-10-09,ibm_fez,0,56.8211,46.7352,0.00111575,0.00111575,0.01722395,0.01135254,24.0,24.0,68.0,0.9560806771889193,0.9725481100903708,0.9855201661837449,1
2025-10-10,ibm_fez,0,60.7268,54.2289,0.00136193,0.00136193,0.00544987,0.01269531,24.0,24.0,68.0,0.9650336620372977,0.9700751861147453,0.9837930385280566,0
